start,duration,when_inf,reached,dir_rec,psk,spr,rec,att_rate,max_inf
118,46,-1|-1|11|11|15|-1|-1|26|-1|16|15|-1|10|-1|19|-1|30|18|-1|16|-1|-1|11|11|-1|-1|14|17|12|14|-1|22|12|10|14|-1|22|11|13|-1|-1|16|-1|-1|12|15|13|9|11|-1|-1|-1|10|15|-1|19|-1|-1|-1|13|-1|14|-1|-1|1|10|13|15|14|-1|11|3|-1|11|10|17|17|-1|-1|2|19|-1|3|18|13|18|18|12|-1|12|-1|12|-1|12|-1|23|14|15|11|23|14|10|15|19|-1|-1|-1|-1|-1|-1|-1|20|18|-1|11|21|15|0|10|-1|5|9|15|14|13|16|-1|-1|15|15|-1|-1|10|16|-1|10|12|-1|-1|-1|-1|-1|14|12|15|17|-1|-1|9|-1|19|9|-1|-1|-1|-1|-1|12|-1|15|12|-1|-1|-1|-1|17|-1|-1|28|-1|-1|-1|-1|-1|-1|-1|10|6|8|26|10|12|10|9|16|7|-1|-1|14|11|-1|24|21|16|17|15|-1|-1|13|-1|20|18|12|22|9|24|-1|20|-1|-1|11|-1|-1|-1|-1|16|16|-1|10|-1|12|17|15|-1|-1|16|-1|13|-1|-1|-1|12|-1|-1|12|14|13|9|10|17|11|19|12|-1|13|-1|19|-1|13|-1|5|13|-1|-1|10|-1|12|13|14|-1|-1|-1|-1|11|-1|11|-1|11|-1|-1|16|14|21|-1|13|-1|26|11|9|-1|-1|10|17|-1|11|11|14|-1|23|17|-1|12|11|23|14|20|22|13|-1|-1|15|-1|18|15|22|-1|27|-1|-1|2|-1|-1|-1|14|-1|12|-1|11|22|20|17|13|17|6|19|11|-1|-1|-1|11|15|7|-1|-1|13|12|16|16|-1|13|-1|-1|15|13|-1|11|16|-1|-1|-1|25|-1|-1|14|17|-1|-1|20|-1|-1|18|19|-1|19|-1|13|16|-1|-1|-1|16|15|16|12|18|13|-1|12|13|14|-1|19|-1|10|-1|14|14|-1|12|-1|20|-1|-1|-1|16|11|4|-1|15|14|-1|14|-1|14|4|13|12|19|-1|-1|-1|12|16|17|-1|15|-1|-1|-1|-1|13|17|18|21|21|-1|24|-1|22|-1|-1|-1|10|15|15|13|15|-1|-1|-1|-1|11|12|15|-1|-1|15|15|14|-1|-1|-1|20|-1|10|8|-1|-1|27|-1|-1|-1|7|9|-1|28|11|15|11|6|17|12|-1|-1|-1|13|15|12|14|-1|-1|18|-1|12|-1|-1|-1|-1|19|12|-1|6|-1|-1|-1|-1|-1|13|21|-1|-1|-1|-1|-1|18|-1|-1|-1|19,0|0|1|1|1|0|0|1|0|1|1|0|1|0|1|0|1|1|0|1|0|0|1|1|0|0|1|1|1|1|0|1|1|1|1|0|1|1|1|0|0|1|0|0|1|1|1|1|1|0|0|0|1|1|0|1|0|0|0|1|0|1|0|0|1|1|1|1|1|0|1|1|0|1|1|1|1|0|0|1|1|0|1|1|1|1|1|1|0|1|0|1|0|1|0|1|1|1|1|1|1|1|1|1|0|0|0|0|0|0|0|1|1|0|1|1|1|1|1|0|1|1|1|1|1|1|0|0|1|1|0|0|1|1|0|1|1|0|0|0|0|0|1|1|1|1|0|0|1|0|1|1|0|0|0|0|0|1|0|1|1|0|0|0|0|1|0|0|1|0|0|0|0|0|0|0|1|1|1|1|1|1|1|1|1|1|0|0|1|1|0|1|1|1|1|1|0|0|1|0|1|1|1|1|1|1|0|1|0|0|1|0|0|0|0|1|1|0|1|0|1|1|1|0|0|1|0|1|0|0|0|1|0|0|1|1|1|1|1|1|1|1|1|0|1|0|1|0|1|0|1|1|0|0|1|0|1|1|1|0|0|0|0|1|0|1|0|1|0|0|1|1|1|0|1|0|1|1|1|0|0|1|1|0|1|1|1|0|1|1|0|1|1|1|1|1|1|1|0|0|1|0|1|1|1|0|1|0|0|1|0|0|0|1|0|1|0|1|1|1|1|1|1|1|1|1|0|0|0|1|1|1|0|0|1|1|1|1|0|1|0|0|1|1|0|1|1|0|0|0|1|0|0|1|1|0|0|1|0|0|1|1|0|1|0|1|1|0|0|0|1|1|1|1|1|1|0|1|1|1|0|1|0|1|0|1|1|0|1|0|1|0|0|0|1|1|1|0|1|1|0|1|0|1|1|1|1|1|0|0|0|1|1|1|0|1|0|0|0|0|1|1|1|1|1|0|1|0|1|0|0|0|1|1|1|1|1|0|0|0|0|1|1|1|0|0|1|1|1|0|0|0|1|0|1|1|0|0|1|0|0|0|1|1|0|1|1|1|1|1|1|1|0|0|0|1|1|1|1|0|0|1|0|1|0|0|0|0|1|1|0|1|0|0|0|0|0|1|1|0|0|0|0|0|1|0|0|0|1,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|1|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|1|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|1|0|0|0|0|0|0|0|0|1|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,0.1,0.3,0.1,286,0.182711198428291
259,89,-1|-1|16|14|23|-1|43|-1|-1|23|-1|-1|12|17|-1|-1|16|24|-1|14|17|-1|17|15|21|-1|20|21|19|18|-1|15|10|25|-1|20|45|13|-1|-1|-1|-1|-1|-1|-1|17|13|15|-1|6|-1|-1|13|-1|-1|30|28|-1|13|-1|-1|-1|18|25|15|-1|13|18|13|40|18|18|16|12|-1|18|-1|-1|-1|17|-1|-1|17|-1|-1|18|-1|16|16|13|26|14|-1|-1|47|30|11|-1|16|19|5|-1|21|21|-1|18|-1|47|45|46|46|-1|16|-1|-1|23|19|-1|18|-1|16|13|-1|17|16|-1|-1|-1|2|15|-1|-1|16|34|-1|17|-1|18|-1|-1|20|20|15|-1|1|17|17|18|17|14|27|11|17|-1|-1|-1|16|26|17|17|17|19|22|-1|-1|24|-1|-1|-1|-1|-1|16|-1|25|-1|9|-1|14|17|35|12|24|-1|20|13|20|-1|-1|-1|13|18|25|24|-1|-1|-1|-1|-1|13|-1|32|-1|12|44|-1|31|-1|-1|-1|15|11|-1|-1|-1|-1|14|11|15|-1|-1|16|20|13|26|-1|3|-1|8|-1|-1|35|-1|22|14|-1|-1|11|18|17|28|14|12|-1|26|24|17|-1|-1|-1|16|16|12|16|-1|16|20|23|20|0|-1|-1|-1|17|15|42|18|-1|15|-1|-1|24|-1|25|19|-1|20|20|18|-1|-1|18|19|11|23|-1|-1|-1|-1|19|3|16|15|-1|-1|-1|17|-1|15|14|15|11|-1|-1|16|-1|18|32|22|46|15|5|41|43|10|22|20|15|12|24|14|-1|13|-1|14|-1|-1|14|-1|-1|-1|14|-1|-1|18|17|14|18|-1|-1|13|20|-1|-1|19|19|13|-1|-1|-1|44|-1|-1|12|-1|-1|-1|12|-1|-1|-1|25|26|-1|-1|17|14|16|22|-1|-1|21|23|-1|-1|-1|-1|11|11|15|11|19|46|13|-1|19|-1|16|14|15|-1|28|-1|17|-1|22|17|-1|-1|-1|17|-1|17|-1|20|19|13|12|-1|21|23|21|-1|19|-1|-1|-1|17|-1|36|17|1|18|16|22|17|-1|-1|24|-1|22|20|-1|-1|-1|19|24|17|-1|-1|-1|-1|17|-1|33|-1|-1|17|13|-1|16|17|16|-1|-1|21|16|-1|-1|-1|-1|-1|-1|-1|-1|18|34|23|-1|-1|18|19|12|-1|-1|-1|-1|-1|-1|14|-1|-1|13|-1|-1|-1|-1|-1|-1|32|15|18|-1|13|-1|-1|-1|19|-1|18|-1|-1|-1|49|9|-1|-1|-1|19|21,0|0|1|1|1|0|1|0|0|1|0|0|1|1|0|0|1|1|0|1|1|0|1|1|1|0|1|1|1|1|0|1|1|1|0|1|1|1|0|0|0|0|0|0|0|1|1|1|0|1|0|0|1|0|0|1|1|0|1|0|0|0|1|1|1|0|1|1|1|1|1|1|1|1|0|1|0|0|0|1|0|0|1|0|0|1|0|1|1|1|1|1|0|0|1|1|1|0|1|1|1|0|1|1|0|1|0|1|1|1|1|0|1|0|0|1|1|0|1|0|1|1|0|1|1|0|0|0|1|1|0|0|1|1|0|1|0|1|0|0|1|1|1|0|1|1|1|1|1|1|1|1|1|0|0|0|1|1|1|1|1|1|1|0|0|1|0|0|0|0|0|1|0|1|0|1|0|1|1|1|1|1|0|1|1|1|0|0|0|1|1|1|1|0|0|0|0|0|1|0|1|0|1|1|0|1|0|0|0|1|1|0|0|0|0|1|1|1|0|0|1|1|1|1|0|1|0|1|0|0|1|0|1|1|0|0|1|1|1|1|1|1|0|1|1|1|0|0|0|1|1|1|1|0|1|1|1|1|1|0|0|0|1|1|1|1|0|1|0|0|1|0|1|1|0|1|1|1|0|0|1|1|1|1|0|0|0|0|1|1|1|1|0|0|0|1|0|1|1|1|1|0|0|1|0|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|0|1|0|1|0|0|1|0|0|0|1|0|0|1|1|1|1|0|0|1|1|0|0|1|1|1|0|0|0|1|0|0|1|0|0|0|1|0|0|0|1|1|0|0|1|1|1|1|0|0|1|1|0|0|0|0|1|1|1|1|1|1|1|0|1|0|1|1|1|0|1|0|1|0|1|1|0|0|0|1|0|1|0|1|1|1|1|0|1|1|1|0|1|0|0|0|1|0|1|1|1|1|1|1|1|0|0|1|0|1|1|0|0|0|1|1|1|0|0|0|0|1|0|1|0|0|1|1|0|1|1|1|0|0|1|1|0|0|0|0|0|0|0|0|1|1|1|0|0|1|1|1|0|0|0|0|0|0|1|0|0|1|0|0|0|0|0|0|1|1|1|0|1|0|0|0|1|0|1|0|0|0|1|1|0|0|0|1|1,0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|1|0|1|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|1|0|0|0|0|1|0|0|0|1|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|1|0|1|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0,0.1,0.3,0.1,281,0.172888015717092
344,53,1|17|11|10|8|-1|-1|21|-1|-1|-1|15|10|16|-1|33|5|-1|-1|-1|-1|-1|4|5|10|11|1|2|12|11|-1|3|9|8|-1|-1|-1|9|-1|-1|-1|26|-1|-1|10|13|-1|-1|-1|-1|-1|10|7|-1|-1|17|-1|-1|-1|-1|-1|14|-1|26|11|8|-1|19|9|-1|10|-1|-1|8|8|10|-1|-1|12|-1|-1|12|-1|-1|15|9|-1|12|6|9|-1|9|-1|17|-1|24|9|12|11|-1|-1|12|17|13|14|25|23|-1|-1|-1|-1|13|14|-1|11|-1|19|12|2|13|-1|11|11|15|13|-1|16|-1|-1|9|-1|-1|9|16|-1|10|11|-1|-1|-1|-1|-1|8|7|-1|1|-1|-1|10|13|16|8|-1|20|16|12|-1|16|17|10|12|4|18|10|14|-1|18|13|-1|28|-1|18|13|-1|8|20|29|13|6|27|9|7|7|6|11|14|-1|-1|15|11|19|19|-1|13|-1|12|15|9|12|-1|19|3|11|-1|7|26|-1|-1|16|-1|9|-1|12|-1|-1|15|-1|7|14|15|5|11|13|16|-1|-1|13|8|17|23|-1|-1|12|16|11|-1|10|11|9|15|7|-1|7|-1|18|-1|14|-1|13|-1|12|-1|14|-1|10|13|7|14|-1|-1|16|-1|13|8|-1|11|-1|10|-1|-1|18|12|20|11|-1|-1|-1|9|28|-1|-1|5|7|13|9|9|13|-1|-1|-1|-1|12|-1|-1|9|-1|25|7|14|12|12|-1|-1|14|-1|8|27|-1|-1|12|-1|17|15|3|5|15|15|11|16|-1|-1|-1|13|9|11|13|10|-1|-1|-1|-1|11|-1|-1|10|11|-1|-1|21|9|9|-1|12|0|12|11|10|-1|-1|-1|20|-1|-1|13|-1|14|9|-1|36|31|-1|-1|-1|-1|5|8|8|11|11|15|2|3|2|-1|2|10|10|13|10|-1|-1|-1|10|27|-1|-1|12|-1|12|4|22|-1|15|-1|16|-1|13|-1|15|11|10|10|12|11|-1|9|11|-1|12|-1|11|13|10|10|13|13|-1|-1|-1|-1|-1|20|-1|14|-1|21|10|-1|-1|3|18|15|-1|16|-1|18|-1|-1|-1|-1|-1|-1|11|14|-1|10|20|2|8|15|-1|14|19|21|15|11|17|15|-1|30|-1|-1|16|14|8|28|9|14|8|8|16|10|-1|-1|-1|12|-1|-1|-1|-1|-1|-1|-1|15|-1|18|22|-1|20|8|-1|16|12|-1|-1|-1|10|-1|-1|26|-1|-1|-1|-1|-1|-1|-1|-1|12,1|1|1|1|1|0|0|1|0|0|0|1|1|1|0|1|1|0|0|0|0|0|1|1|1|1|1|1|1|1|0|1|1|1|0|0|0|1|0|0|0|1|0|0|1|1|0|0|0|0|0|1|1|0|0|1|0|0|0|0|0|1|0|1|1|1|0|1|1|0|1|0|0|1|1|1|0|0|1|0|0|1|0|0|1|1|0|1|1|1|0|1|0|1|0|1|1|1|1|0|0|1|1|1|1|1|1|0|0|0|0|1|1|0|1|0|1|1|1|1|0|1|1|1|1|0|1|0|0|1|0|0|1|1|0|1|1|0|0|0|0|0|1|1|0|1|0|0|1|1|1|1|0|1|1|1|0|1|1|1|1|1|1|1|1|0|1|1|0|1|0|1|1|0|1|1|1|1|1|1|1|1|1|1|1|1|0|0|1|1|1|1|0|1|0|1|1|1|1|0|1|1|1|0|1|1|0|0|1|0|1|0|1|0|0|1|0|1|1|1|1|1|1|1|0|0|1|1|1|1|0|0|1|1|1|0|1|1|1|1|1|0|1|0|1|0|1|0|1|0|1|0|1|0|1|1|1|1|0|0|1|0|1|1|0|1|0|1|0|0|1|1|1|1|0|0|0|1|1|0|0|1|1|1|1|1|1|0|0|0|0|1|0|0|1|0|1|1|1|1|1|0|0|1|0|1|1|0|0|1|0|1|1|1|1|1|1|1|1|0|0|0|1|1|1|1|1|0|0|0|0|1|0|0|1|1|0|0|1|1|1|0|1|1|1|1|1|0|0|0|1|0|0|1|0|1|1|0|1|1|0|0|0|0|1|1|1|1|1|1|1|1|1|0|1|1|1|1|1|0|0|0|1|1|0|0|1|0|1|1|1|0|1|0|1|0|1|0|1|1|1|1|1|1|0|1|1|0|1|0|1|1|1|1|1|1|0|0|0|0|0|1|0|1|0|1|1|0|0|1|1|1|0|1|0|1|0|0|0|0|0|0|1|1|0|1|1|1|1|1|0|1|1|1|1|1|1|1|0|1|0|0|1|1|1|1|1|1|1|1|1|1|0|0|0|1|0|0|0|0|0|0|0|1|0|1|1|0|1|1|0|1|1|0|0|0|1|0|0|1|0|0|0|0|0|0|0|0|1,0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|1|1|0|0|1|0|0|0|0|0|0|0|1|1|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0,0.1,0.3,0.1,298,0.198428290766208
